asrlVersion,neVersion,neSWPkgVersion,neMIMVersion,neTimezone,suspectFlag,numEvents,numUEMeasurementEvents,numUETrafficReports,numBearerTrafficReports,sTMSI,mmeUES1APID,enbUES1APID,GUMMEI,racUEReference,eNodeBID,trackingAreaID,downlinkUEAggMaxBitRate,uplinkUEAggMaxBitRate,connectionDateTime,dataRadioBearerSetupTime,connectionCellSector,connectionCellGCI,connectionCellPCI,connectionBandClass,connectionTTIBundlingMode,connectionIPAddressSGW,connectionQCIFirstDRB,connectionDistanceFromAntenna,rrcConnectTime,s1SigConnectTime,initCtxtSetupTime,rrcRestabTime,hoCompletionTimeTgtCell,callType_0,callType_1,callType_2,callType_3,callType_4,callType_5,callType_6,reserved_1,reserved_2,reserved_3,reserved_4,CRR_0,CRR_1,CRR_2,CRR_3,CRR_4,CRR_5,CRR_6,CRR_7,CRR_8,CRR_9,CRR_10,CRR_11,CRR_12,CRR_13,CRR_14,CRR_15,CRR_16,reserved_5,reserved_6,sinrMaxDMRS,dlCoverageState,ulCoverageState,ulGain,ulCompCellID,disconnectionDateTime,disconnectionCQI1,disconnectionCQI2,disconnectionRI,disconnectionPUSCHPRBs,disconnectionDistanceFromAntenna,disconnectionPUSCHReceivedPower,disconnectionPUSCHSINR,disconnectionQCI,sessionRank1Usage,sessionRank2Usage,sessionRank3Usage,sessionRank4Usage,uplinkMACTxBlocksUEPowerLimited,uplinkMACTxBlocksUENotPowerLimited,handoverTargetCellGCI,handoverTargetCellPCI,csFallbackIndicatorReceiveDateTime,csFallbackIndicatorPriority,uplinkPDCPDataVolDRB,uplinkPDCPDataVolDRBSRB,downlinkPDCPDataVolDRB,downlinkPDCPDataVolDRBSRB,downlinkMACDelay,downlinkMACVol,uplinkMACVol,uplinkMACResforTx,downlinkMACResForTx,downlinkAvgUESessionTput,uplinkAvgUESessionTput,downlinkUEScheduledTime,uplinkUEScheduledTime,rateShapingTime,downlinkTputTime,downlinkTputPdcpVol,uplinkTputTime,uplinkTputPdcpVol,uplinkHARQErrorRate_Num,uplinkHARQErrorRate_Denom,downlinkHARQErrorRate_Num,downlinkHARQErrorRate_Denom,uplinkModulationVolQPSK,downlinkModulationVolQPSK,uplinkModulationVol16QAM,downlinkModulationVol16QAM,downlinkModulationVol64QAM,downlinkRLCTx_Num,uplinkRLCTx_Num,downlinkRLCTx_Denom,uplinkRLCTx_Denom,uplinkRLCSDUsInsideDelayBudget,downlinkPollRetx,uplinkPollRetx,downlinkMACTransportTime,downlinkMACThroughputVolume,downlinkAvgUEMACThroughput,uplinkUEThroughputVolume,uplinkULTransportTime,uplinkAvgUEMacThroughput,servingCellRSRP,servingCellRSRQ,neighborCellRSRP,neighborCellRSRQ,sessionSINRPUSCH,sessionCQI1,uePowerHeadroom,uePowerHeadroomPRBS
1.0.0,,,,,false,7,1,1,1,0x17c0f4f0aa,482288221,273479,0x310120805717,19042525,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155737.943,20170913155738.041,2,0x310120340cf02,-2147483648,-2147483648,0,,9,625.0,36,39,59,-9223372036854775808,-9223372036854775808,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155745.310,-2147483648,-2147483648,-2147483648,-2147483648,1093.75,-2147483648,-2147483648,9,6,5,0,0,8,14,,-2147483648,,-2147483648,157,169,349,435,24,547,1734,6251,8640,0,0,11,27,0,0,349,0,0,0,22,0,12,8,11,14,0,1,0,0,6,7,0,0,0,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,146,13,30,3
1.0.0,,,,,false,8,1,1,1,0x17e086a9e9,478989765,273579,0x310120805717,19042579,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155831.671,20170913155831.771,2,0x310120340cf02,-2147483648,-2147483648,0,,9,1328.125,34,38,62,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,10,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155838.168,-2147483648,-2147483648,-2147483648,-2147483648,1718.75,-2147483648,-2147483648,9,14,0,0,0,24,3,,-2147483648,,-2147483648,150,168,500,680,28,823,1230,9461,11496,0,0,14,27,0,0,500,0,0,1,27,0,14,17,13,10,0,1,0,0,6,14,0,0,0,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,156,12,19,3
1.0.0,,,,,false,8,1,1,1,0x17d040f901,484660455,273962,0x310120805717,19042764,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913160149.238,20170913160149.338,2,0x310120340cf02,-2147483648,-2147483648,0,,9,2031.25,31,39,61,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,10,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913160155.625,-2147483648,-2147483648,-2147483648,-2147483648,2421.875,-2147483648,-2147483648,9,16,4,0,0,26,1,,-2147483648,,-2147483648,130,148,544,723,42,908,1114,9794,28556,609,0,20,27,0,6,87,0,0,0,26,0,21,19,19,7,2,0,0,0,14,10,0,0,0,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,156,12,23,2
1.0.0,,,,,false,7,1,1,1,0x23e07d41ef,501437148,273467,0x310120805723,19042515,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155733.402,20170913155733.492,2,0x310120340cf02,-2147483648,-2147483648,0,,9,1406.25,35,25,65,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155747.441,-2147483648,-2147483648,-2147483648,-2147483648,1796.875,-2147483648,-2147483648,9,6,20,0,0,19,30,,-2147483648,,-2147483648,2196,2207,5508,5598,76,5940,4654,28778,49728,31040,0,26,53,0,1,1628,2,14,1,48,0,34,23,32,25,0,2,0,0,23,28,0,0,1,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,144,13,15,3
1.0.0,,,,,false,7,1,1,1,0x17c0d44d30,477752014,273558,0x310120805717,19017990,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155821.230,20170913155821.335,2,0x310120340cf02,-2147483648,-2147483648,0,,9,546.875,33,40,66,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,8,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,true,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155828.858,-2147483648,-2147483648,-2147483648,-2147483648,937.5,-2147483648,-2147483648,9,6,8,0,0,18,27,,-2147483648,,-2147483648,944,956,691,778,36,943,2106,12389,25264,0,0,14,94,0,0,691,0,0,0,34,0,18,17,18,17,0,0,0,0,10,16,0,0,0,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,131,11,0,0
1.0.0,,,,,false,7,1,1,1,0x17c0d44d30,485058433,273706,0x310120805717,19042648,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155940.676,20170913155940.776,2,0x310120340cf02,-2147483648,-2147483648,0,,9,468.75,39,39,62,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155957.752,-2147483648,-2147483648,-2147483648,-2147483648,859.375,-2147483648,-2147483648,9,32,274,0,0,36,284,,-2147483648,,-2147483648,37411,37423,78965,79055,1142,83623,57158,138710,714700,21931,0,306,320,0,17,32362,3,2494,1,320,24,427,17,328,303,12,87,0,0,264,249,0,2,0,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,159,12,25,3
1.0.0,,,,,false,11,2,2,2,0x18e011aba8,346616924,273643,0x310120805718,10277350,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155905.004,20170913155905.114,1,0x310120340cf01,-2147483648,-2147483648,0,,9,2031.25,31,42,69,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,10,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913160111.990,-2147483648,-2147483648,-2147483648,-2147483648,2421.875,-2147483648,-2147483648,9,7099,165,0,0,647,1065,,-2147483648,,-2147483648,212521,212538,11386451,11386573,18978,11459772,273980,773862,23335616,9810,557,7264,1671,0,9317,152292,22,3065,17,1603,640,7349,39,205,1564,219,6925,1,0,6585,1437,0,0,2,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,156,11,24,3
1.0.0,,,,,false,8,1,1,1,0x21f0161897,364745842,273513,0x310120805721,19042539,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155755.996,20170913155756.095,2,0x310120340cf02,-2147483648,-2147483648,0,,9,703.125,29,25,74,-9223372036854775808,-9223372036854775808,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,10,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155803.322,-2147483648,-2147483648,-2147483648,-2147483648,1171.875,-2147483648,-2147483648,9,8,10,0,0,44,0,,-2147483648,,-2147483648,442,459,2273,2453,48,2644,1574,19325,24092,15016,0,18,43,0,1,396,0,0,0,43,1,21,36,17,7,2,2,0,0,11,18,0,0,0,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,147,10,10,10
1.0.0,,,,,false,7,1,1,1,0x19d090df9f,44005847,273564,0x310120805719,19042570,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155823.949,20170913155824.057,2,0x310120340cf02,-2147483648,-2147483648,0,,9,390.625,32,43,65,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155956.789,-2147483648,-2147483648,-2147483648,-2147483648,859.375,-2147483648,-2147483648,9,176,2501,0,0,568,793,,-2147483648,,-2147483648,248859,248871,4571605,4571690,11134,4632578,332820,901995,10625852,18381,0,2677,1362,0,1752,543259,12,2284,11,1354,313,4588,14,1043,1340,350,3195,14,0,3988,1074,0,0,2,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,157,13,26,3
1.0.0,,,,,false,9,1,1,1,0x21d04e7065,354257211,273712,0x310120805721,10277385,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155943.138,20170913155943.233,1,0x310120340cf01,-2147483648,-2147483648,0,,5,2265.625,35,17,78,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,9,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155953.356,-2147483648,-2147483648,-2147483648,-2147483648,2734.375,-2147483648,-2147483648,5,53,136,0,0,36,182,,-2147483648,,-2147483648,11198,11221,9179,9337,642,13128,23140,62275,407336,0,0,189,217,0,0,9179,2,14,0,217,1,258,17,238,200,13,7,1,0,193,151,0,2,1,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,161,12,26,3
1.0.0,,,,,false,5,1,1,0,0xe2b6e0c5e9,359971627,273618,0x310120805721,19038501,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155852.737,,2,0x310120340cf02,-2147483648,-2147483648,0,,-2147483648,4.9E-324,40,104,-9223372036854775808,-9223372036854775808,-9223372036854775808,3,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,1,1,2000,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155853.247,-2147483648,-2147483648,-2147483648,-2147483648,1718.75,-2147483648,-2147483648,-2147483648,8,0,0,0,21,0,,-2147483648,,-2147483648,-9223372036854775808,150,-9223372036854775808,89,16,174,769,10829,2416,0,0,8,21,0,0,0,0,0,0,21,0,8,17,7,4,1,0,0,0,4,13,0,0,0,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,153,10,9,8
1.0.0,,,,,false,7,1,1,1,0x17d0d72eea,470324296,273794,0x310120805717,10277428,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913160030.388,20170913160030.489,1,0x310120340cf01,-2147483648,-2147483648,0,,9,781.25,35,38,63,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913160036.865,-2147483648,-2147483648,-2147483648,-2147483648,1171.875,-2147483648,-2147483648,9,5,3,0,0,10,18,,-2147483648,,-2147483648,871,882,772,865,16,959,2148,10564,6040,0,0,8,30,0,0,772,5,522,1,29,0,8,17,7,12,0,1,0,0,4,17,0,0,2,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,151,12,31,3
1.0.0,,,,,false,7,1,1,1,0x18e08d1669,345882754,273694,0x310120805718,10277376,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155933.227,20170913155933.344,1,0x310120340cf01,-2147483648,-2147483648,0,,9,625.0,34,44,74,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155948.014,-2147483648,-2147483648,-2147483648,-2147483648,1015.625,-2147483648,-2147483648,9,8,9,0,0,8,24,,-2147483648,,-2147483648,260,271,362,455,38,616,1879,10419,14368,0,0,17,38,0,0,362,3,24,1,32,0,19,18,18,14,0,1,0,0,9,17,0,0,0,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,139,14,46,2
1.0.0,,,,,false,7,1,1,0,0x18f0dd2af3,336132196,273648,0x310120805718,10277352,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155908.817,20170913155908.935,1,0x310120340cf01,-2147483648,-2147483648,0,,9,6562.5,34,42,77,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,10,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155914.231,-2147483648,-2147483648,-2147483648,-2147483648,6875.0,-2147483648,-2147483648,9,14,0,0,0,31,0,,-2147483648,,-2147483648,-9223372036854775808,53,-9223372036854775808,229,40,341,1440,9585,8424,0,0,14,32,0,0,0,0,0,0,30,1,13,17,12,13,0,1,0,0,6,11,0,0,1,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,157,11,23,2
1.0.0,,,,,false,14,2,2,2,0x17c0c554d5,476731084,273640,0x310120805717,19038517,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155904.267,20170913155904.367,2,0x310120340cf02,-2147483648,-2147483648,0,,9,625.0,40,40,61,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,9,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913160010.913,-2147483648,-2147483648,-2147483648,-2147483648,234.375,-2147483648,-2147483648,9,64,1872,0,0,1068,350,,-2147483648,,-2147483648,253993,254029,2241311,2241633,9020,2270066,320616,1102699,6893060,6701,979,1936,1474,0,1389,242637,235,59555,19,1387,216,3158,129,838,1258,254,2066,6,0,2642,1116,0,3,1,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,148,11,25,2
1.0.0,,,,,false,7,1,1,1,0x17c0afaa2f,485592952,273886,0x310120805717,10277482,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913160114.872,20170913160114.982,1,0x310120340cf01,-2147483648,-2147483648,0,,9,234.375,29,39,71,-9223372036854775808,-9223372036854775808,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913160122.279,-2147483648,-2147483648,-2147483648,-2147483648,625.0,-2147483648,-2147483648,9,8,5,0,0,9,20,,-2147483648,,-2147483648,285,297,895,988,34,1122,1589,9086,8112,0,0,13,28,0,0,895,0,0,0,28,1,14,16,10,12,0,4,0,0,7,10,0,0,0,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,160,12,24,4
1.0.0,,,,,false,8,1,1,1,0x21c05bdabd,353603826,273803,0x310120805721,10277433,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913160033.912,20170913160034.005,1,0x310120340cf01,-2147483648,-2147483648,0,,9,2109.375,39,25,68,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,10,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913160040.789,-2147483648,-2147483648,-2147483648,-2147483648,2500.0,-2147483648,-2147483648,9,13,10,0,0,68,0,,-2147483648,,-2147483648,1922,1940,1329,1512,56,1771,3544,44895,23960,0,0,23,75,0,0,1329,8,636,0,65,0,28,51,24,14,2,2,0,0,16,40,0,0,0,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,145,13,11,4
1.0.0,,,,,false,11,1,1,1,0x17e0f15401,478635761,273598,0x310120805717,10277326,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155840.665,20170913155840.765,1,0x310120340cf01,-2147483648,-2147483648,0,,9,6406.25,31,39,62,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,3,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,8,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,3,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155844.766,-2147483648,-2147483648,-2147483648,-2147483648,6796.875,-2147483648,-2147483648,9,12,0,0,0,33,0,0x3101203488a19,-2147483648,,-2147483648,121,147,0,281,24,487,614,12777,13256,0,0,12,42,0,0,0,0,0,1,31,0,12,30,12,1,0,0,0,0,3,18,0,1,0,0,0,0,0,-9223372036854775808,0,25,12,29,8,140,10,2,5
1.0.0,,,,,false,8,1,1,1,0x17e0b4200c,478189839,273614,0x310120805717,10277336,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155850.182,20170913155850.281,1,0x310120340cf01,-2147483648,-2147483648,0,,9,156.25,39,38,61,-9223372036854775808,-9223372036854775808,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,10,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155857.328,-2147483648,-2147483648,-2147483648,-2147483648,546.875,-2147483648,-2147483648,9,23,6,0,0,98,0,,-2147483648,,-2147483648,349,367,1432,1617,62,1858,1598,31114,60620,585,81,29,110,0,13,482,24,244,0,91,0,31,88,31,3,0,0,0,0,23,34,0,0,0,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,141,11,13,3
1.0.0,,,,,false,5,1,1,1,,358408151,273103,0x310120805721,10277257,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155733.981,20170913155733.981,1,0x310120340cf01,-2147483648,-2147483648,0,,-2147483648,468.75,-9223372036854775808,-9223372036854775808,-9223372036854775808,48,-9223372036854775808,-2147483648,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155736.142,-2147483648,-2147483648,-2147483648,-2147483648,781.25,-2147483648,-2147483648,9,1,4,0,0,26,0,,-2147483648,,-2147483648,0,4,0,100,12,165,2154,7905,6400,0,0,5,25,0,0,0,2,594,0,18,0,6,8,6,10,0,0,0,0,3,10,0,0,1,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,162,12,26,2
1.0.0,,,,,false,8,1,1,1,0x23e01b7e12,495571417,273939,0x310120805723,10277513,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913160139.129,20170913160139.221,1,0x310120340cf01,-2147483648,-2147483648,0,,9,390.625,36,26,66,-9223372036854775808,-9223372036854775808,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,10,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913160145.906,-2147483648,-2147483648,-2147483648,-2147483648,703.125,-2147483648,-2147483648,9,19,0,0,0,79,0,,-2147483648,,-2147483648,537,555,693,877,44,1073,1707,32705,25648,0,110,19,87,0,0,693,21,288,0,75,0,18,73,18,2,0,0,0,0,11,30,0,0,1,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,140,11,10,4
1.0.0,,,,,false,5,1,1,0,,48065651,273841,0x310120805719,10277459,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913160050.893,20170913160050.893,1,0x310120340cf01,-2147483648,-2147483648,0,,9,4609.375,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-2147483648,-2147483648,2,0,-2147483648,1,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913160054.258,-2147483648,-2147483648,-2147483648,-2147483648,5000.0,-2147483648,-2147483648,9,4,0,0,0,2,3,,-2147483648,,-2147483648,-9223372036854775808,4,-9223372036854775808,49,8,100,545,4082,3112,0,0,4,5,0,0,0,0,0,0,5,0,4,2,4,3,0,0,0,0,2,3,0,1,1,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,161,9,0,0
1.0.0,,,,,false,8,1,1,1,0x17c01c4610,481569652,273438,0x310120805717,19042499,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155712.823,20170913155712.921,2,0x310120340cf02,-2147483648,-2147483648,0,,9,937.5,36,38,60,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,10,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155721.691,-2147483648,-2147483648,-2147483648,-2147483648,1328.125,-2147483648,-2147483648,9,13,5,0,0,27,1,,-2147483648,,-2147483648,675,692,160,334,54,542,2085,7844,19192,0,0,18,27,0,0,160,0,0,0,27,0,19,8,18,19,1,0,0,0,11,15,0,0,1,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,158,11,23,2
